Circuit delay: 2230 ps

Gate slacks:
NAND-U13491: 897.012 ps
NAND-U13492: 902.596 ps
NAND-U13493: 902.596 ps
NAND-U13494: 900.555 ps
NAND-U13495: 900.555 ps
NAND-U13496: 900.547 ps
NAND-U13497: 850.235 ps
NAND-U13498: 850.235 ps
NAND-U13499: 850.235 ps
NAND-U13500: 850.235 ps
NAND-U13501: 874.259 ps
NAND-U13502: 874.259 ps
NAND-U13503: 874.259 ps
NAND-U13504: 874.267 ps
NAND-U13505: 902.596 ps
NAND-U13506: 902.596 ps
NAND-U13507: 900.555 ps
NAND-U13508: 1233.45 ps
NOT-U13509: 2014.22 ps
NAND-U13510: 1251.95 ps
NAND-U13511: 1091.82 ps
NAND-U13512: 1157.78 ps
NAND-U13513: 1535.74 ps
NAND-U13514: 1574.29 ps
NAND-U13515: 1574.29 ps
NAND-U13516: 1535.74 ps
NAND-U13517: 1502.7 ps
NAND-U13518: 1540.32 ps
NAND-U13519: 1535.74 ps
NAND-U13520: 1557.33 ps
NAND-U13521: 1574.07 ps
NAND-U13522: 1535.74 ps
NAND-U13523: 1540.32 ps
NAND-U13524: 1502.7 ps
NAND-U13525: 1502.7 ps
NAND-U13526: 1540.32 ps
NAND-U13527: 1540.32 ps
NAND-U13528: 1502.7 ps
NAND-U13529: 740.239 ps
NAND-U13530: 1521.08 ps
NAND-U13531: 1521.08 ps
NAND-U13532: 1482.52 ps
NAND-U13533: 1482.52 ps
NAND-U13534: 1482.52 ps
NAND-U13535: 1504.11 ps
NAND-U13536: 1520.85 ps
NAND-U13537: 1482.52 ps
NAND-U13538: 1487.11 ps
NAND-U13539: 1449.49 ps
NAND-U13540: 1449.49 ps
NAND-U13541: 1449.49 ps
NAND-U13542: 1487.11 ps
NAND-U13543: 1487.11 ps
NAND-U13544: 1487.11 ps
NAND-U13545: 1449.49 ps
NAND-U13546: 1449.49 ps
NAND-U13547: 1462.81 ps
NAND-U13548: 1501.36 ps
NAND-U13549: 1429.77 ps
NAND-U13550: 1467.39 ps
NAND-U13551: 1467.39 ps
NAND-U13552: 1467.39 ps
NAND-U13553: 1429.77 ps
NAND-U13554: 1429.77 ps
NAND-U13555: 1429.77 ps
NAND-U13556: 1467.39 ps
NAND-U13557: 1462.81 ps
NAND-U13558: 1501.36 ps
NAND-U13559: 1462.81 ps
NAND-U13560: 1462.81 ps
NAND-U13561: 1484.4 ps
NAND-U13562: 1501.14 ps
NAND-U13563: 1477.55 ps
NAND-U13564: 1460.81 ps
NAND-U13565: 1439.22 ps
NAND-U13566: 1439.22 ps
NAND-U13567: 1477.77 ps
NAND-U13568: 1406.18 ps
NAND-U13569: 1443.8 ps
NAND-U13570: 1443.8 ps
NAND-U13571: 1443.8 ps
NAND-U13572: 1406.18 ps
NAND-U13573: 1406.18 ps
NAND-U13574: 1406.18 ps
NAND-U13575: 1443.8 ps
NAND-U13576: 1439.22 ps
NAND-U13577: 1477.77 ps
NAND-U13578: 1439.22 ps
NAND-U13579: 1406.18 ps
NOT-U13580: 1467.16 ps
NAND-U13581: 1380.17 ps
NAND-U13582: 1366.35 ps
NAND-U13583: 1366.35 ps
NAND-U13584: 1366.35 ps
NAND-U13585: 1366.35 ps
NAND-U13586: 1366.35 ps
NAND-U13587: 1366.35 ps
NAND-U13588: 1366.35 ps
NAND-U13589: 1366.35 ps
NAND-U13590: 1380.17 ps
NAND-U13591: 1380.17 ps
NAND-U13592: 1380.17 ps
NAND-U13593: 1380.17 ps
NAND-U13594: 1380.17 ps
NAND-U13595: 1380.17 ps
NAND-U13596: 1380.17 ps
NAND-U13597: 1380.48 ps
NAND-U13598: 1419.03 ps
NAND-U13599: 1419.03 ps
NAND-U13600: 1380.48 ps
NAND-U13601: 1380.48 ps
NAND-U13602: 1402.07 ps
NAND-U13603: 1418.81 ps
NAND-U13604: 1380.48 ps
NAND-U13605: 1385.06 ps
NAND-U13606: 1347.44 ps
NAND-U13607: 1347.44 ps
NAND-U13608: 1347.44 ps
NAND-U13609: 1385.06 ps
NAND-U13610: 1385.06 ps
NAND-U13611: 1385.06 ps
NAND-U13612: 1347.44 ps
NOT-U13613: 764.848 ps
NAND-U13614: 1391.88 ps
NAND-U13615: 1807.39 ps
NAND-U13616: 1320.43 ps
NAND-U13617: 1562.88 ps
NAND-U13618: 1562.88 ps
NAND-U13619: 1562.88 ps
NAND-U13620: 1601.44 ps
NAND-U13621: 1584.47 ps
NAND-U13622: 1601.21 ps
NAND-U13623: 1601.44 ps
NAND-U13624: 1562.88 ps
NAND-U13625: 1567.46 ps
NAND-U13626: 1529.84 ps
NAND-U13627: 1529.84 ps
NAND-U13628: 1529.84 ps
NAND-U13629: 1567.46 ps
NAND-U13630: 1567.46 ps
NAND-U13631: 1567.46 ps
NAND-U13632: 1529.84 ps
NAND-U13633: 1635.83 ps
NAND-U13634: 1635.83 ps
NAND-U13635: 1635.83 ps
NAND-U13636: 1674.38 ps
NAND-U13637: 1640.43 ps
NAND-U13638: 1640.43 ps
NAND-U13639: 1640.43 ps
NAND-U13640: 1674.4 ps
NAND-U13641: 1674.16 ps
NAND-U13642: 1635.83 ps
NAND-U13643: 1602.79 ps
NAND-U13644: 1640.41 ps
NAND-U13645: 1602.79 ps
NAND-U13646: 1657.42 ps
NAND-U13647: 1602.79 ps
NAND-U13648: 1602.79 ps
NAND-U13649: 797.932 ps
NAND-U13650: 818.118 ps
NAND-U13651: 807.133 ps
NAND-U13652: 843.12 ps
NAND-U13653: 1524.55 ps
NAND-U13654: 1524.55 ps
NAND-U13655: 1524.55 ps
NAND-U13656: 1524.55 ps
NAND-U13657: 1524.55 ps
NAND-U13658: 1524.55 ps
NAND-U13659: 1524.55 ps
NAND-U13660: 1510.73 ps
NAND-U13661: 1510.73 ps
NAND-U13662: 1510.73 ps
NAND-U13663: 1510.73 ps
NAND-U13664: 1510.73 ps
NAND-U13665: 1510.73 ps
NAND-U13666: 1510.73 ps
NAND-U13667: 1510.73 ps
NAND-U13668: 1524.55 ps
NAND-U13669: 1499.31 ps
NAND-U13670: 1499.31 ps
NAND-U13671: 1499.31 ps
NAND-U13672: 1499.31 ps
NAND-U13673: 1485.49 ps
NAND-U13674: 1485.49 ps
NAND-U13675: 1485.49 ps
NAND-U13676: 1499.31 ps
NAND-U13677: 1499.31 ps
NAND-U13678: 1499.31 ps
NAND-U13679: 1485.49 ps
NAND-U13680: 1485.49 ps
NAND-U13681: 1485.49 ps
NAND-U13682: 1485.49 ps
NAND-U13683: 1485.49 ps
NAND-U13684: 1499.31 ps
NAND-U13685: 1518.91 ps
NAND-U13686: 1518.91 ps
NAND-U13687: 1518.91 ps
NAND-U13688: 1518.91 ps
NAND-U13689: 1505.09 ps
NAND-U13690: 1505.09 ps
NAND-U13691: 1518.91 ps
NAND-U13692: 1505.09 ps
NAND-U13693: 1505.09 ps
NAND-U13694: 1505.09 ps
NAND-U13695: 1505.09 ps
NAND-U13696: 1505.09 ps
NAND-U13697: 1505.09 ps
NAND-U13698: 1518.91 ps
NAND-U13699: 1518.91 ps
NAND-U13700: 1518.91 ps
NAND-U13701: 1505.09 ps
NAND-U13702: 825.336 ps
NAND-U13703: 1271.4 ps
NAND-U13704: 1686.76 ps
NAND-U13705: 1344.98 ps
NOT-U13706: 825.336 ps
NAND-U13707: 1433.82 ps
NAND-U13708: 1433.82 ps
NAND-U13709: 1433.82 ps
NAND-U13710: 1433.82 ps
NAND-U13711: 1433.82 ps
NAND-U13712: 1420 ps
NAND-U13713: 1420 ps
NAND-U13714: 1420 ps
NAND-U13715: 1420 ps
NAND-U13716: 1420 ps
NAND-U13717: 1420 ps
NAND-U13718: 1420 ps
NAND-U13719: 1420 ps
NAND-U13720: 1433.82 ps
NAND-U13721: 1433.82 ps
NAND-U13722: 1433.82 ps
NAND-U13723: 1420 ps
NAND-U13724: 740.239 ps
NAND-U13725: 1186.14 ps
NAND-U13726: 1601.51 ps
NAND-U13727: 1496.95 ps
NAND-U13728: 1496.95 ps
NAND-U13729: 1496.95 ps
NAND-U13730: 1496.95 ps
NAND-U13731: 1496.95 ps
NAND-U13732: 1483.13 ps
NAND-U13733: 1483.13 ps
NAND-U13734: 1483.13 ps
NAND-U13735: 1483.13 ps
NAND-U13736: 1483.13 ps
NAND-U13737: 1483.13 ps
NAND-U13738: 1483.13 ps
NAND-U13739: 1483.13 ps
NAND-U13740: 1496.95 ps
NAND-U13741: 1496.95 ps
NAND-U13742: 1496.95 ps
NAND-U13743: 1483.13 ps
NOT-U13744: 803.372 ps
NAND-U13745: 1510.76 ps
NAND-U13746: 1510.76 ps
NAND-U13747: 1510.76 ps
NAND-U13748: 1510.76 ps
NAND-U13749: 1510.76 ps
NAND-U13750: 1496.94 ps
NAND-U13751: 1496.94 ps
NAND-U13752: 1496.94 ps
NAND-U13753: 1496.94 ps
NAND-U13754: 1496.94 ps
NAND-U13755: 1496.94 ps
NAND-U13756: 1496.94 ps
NAND-U13757: 1496.94 ps
NAND-U13758: 1510.76 ps
NAND-U13759: 1510.76 ps
NAND-U13760: 1510.76 ps
NAND-U13761: 1496.94 ps
NAND-U13762: 818.417 ps
NAND-U13763: 1267.44 ps
NAND-U13764: 1682.63 ps
NAND-U13765: 1355.96 ps
NAND-U13766: 1514.13 ps
NAND-U13767: 1514.13 ps
NAND-U13768: 1500.31 ps
NAND-U13769: 1500.31 ps
NAND-U13770: 1500.31 ps
NAND-U13771: 1500.31 ps
NAND-U13772: 1500.31 ps
NAND-U13773: 1500.31 ps
NAND-U13774: 1500.31 ps
NAND-U13775: 1500.31 ps
NAND-U13776: 1514.13 ps
NAND-U13777: 1514.13 ps
NAND-U13778: 1514.13 ps
NAND-U13779: 1514.13 ps
NAND-U13780: 1514.13 ps
NAND-U13781: 1514.13 ps
NAND-U13782: 1500.31 ps
NOT-U13783: 820.548 ps
NOT-U13784: 1206.87 ps
NAND-U13785: 1232.2 ps
NAND-U13786: 1647.43 ps
NAND-U13787: 1400.08 ps
NOT-U13788: 1235.38 ps
NAND-U13789: 1253.49 ps
NAND-U13790: 1668.72 ps
NAND-U13791: 1421.37 ps
NOT-U13792: 1240.67 ps
NAND-U13793: 1212.02 ps
NAND-U13794: 1627.3 ps
NAND-U13795: 1378.1 ps
NAND-U13796: 1387.87 ps
NAND-U13797: 1221.79 ps
NAND-U13798: 1637.07 ps
NAND-U13799: 1079.57 ps
NAND-U13800: 1034.74 ps
NAND-U13801: 1645.17 ps
NAND-U13802: 1683.74 ps
NAND-U13803: 1645.17 ps
NAND-U13804: 1645.17 ps
NAND-U13805: 1683.74 ps
NAND-U13806: 1666.77 ps
NAND-U13807: 1683.51 ps
NAND-U13808: 1645.17 ps
NAND-U13809: 1649.77 ps
NAND-U13810: 1612.14 ps
NAND-U13811: 1612.14 ps
NAND-U13812: 1612.14 ps
NAND-U13813: 1649.77 ps
NAND-U13814: 1649.77 ps
NAND-U13815: 1649.77 ps
NAND-U13816: 1612.14 ps
NAND-U13817: 1537.3 ps
NAND-U13818: 1952.6 ps
NAND-U13819: 2213.64 ps
NOT-U13820: 1343.42 ps
NOT-U13821: 2185.01 ps
NAND-U13822: 2415.84 ps
NAND-U13823: 1347.2 ps
NAND-U13824: 1347.2 ps
NAND-U13825: 1361.11 ps
NOT-U13826: 1908.62 ps
NAND-U13827: 2399.74 ps
NAND-U13828: 2176.92 ps
NOT-U13829: 1337.7 ps
NAND-U13830: 2174.68 ps
NAND-U13831: 1687.62 ps
OR-U13832: 2369.76 ps
NAND-U13833: 1687.62 ps
NAND-U13834: 2361.63 ps
NAND-U13835: 1367.34 ps
NOT-U13836: 1367.34 ps
NAND-U13837: 2185.53 ps
NOT-U13838: 2149.35 ps
OR-U13839: 2392.4 ps
NAND-U13840: 1904.33 ps
NOT-U13841: 1263.15 ps
NOT-U13842: 1472.31 ps
NOT-U13843: 1472.31 ps
NOT-U13844: 1472.31 ps
NOT-U13845: 1472.31 ps
NOT-U13846: 1472.31 ps
NOT-U13847: 1472.31 ps
NOT-U13848: 1472.31 ps
NOT-U13849: 1472.31 ps
NOT-U13850: 1479.07 ps
NAND-U13851: 876.163 ps
NAND-U13852: 966.441 ps
NAND-U13853: 970.725 ps
NAND-U13854: 970.725 ps
NAND-U13855: 961.978 ps
NAND-U13856: 961.978 ps
NAND-U13857: 978.478 ps
NAND-U13858: 978.478 ps
NAND-U13859: 933.184 ps
NAND-U13860: 961.668 ps
NAND-U13861: 945.478 ps
NAND-U13862: 945.478 ps
NAND-U13863: 953.752 ps
NAND-U13864: 993.677 ps
NAND-U13865: 993.677 ps
NAND-U13866: 962.567 ps
NAND-U13867: 962.567 ps
NAND-U13868: 1068.51 ps
NAND-U13869: 480.566 ps
NAND-U13870: 998.505 ps
NAND-U13871: 881.724 ps
NAND-U13872: 962.567 ps
NAND-U13873: 962.567 ps
NAND-U13874: 1068.51 ps
NAND-U13875: 592.116 ps
NAND-U13876: 998.505 ps
NAND-U13877: 881.724 ps
NAND-U13878: 953.752 ps
NAND-U13879: 953.752 ps
NAND-U13880: 1002.06 ps
NAND-U13881: 1025.47 ps
NAND-U13882: 577.099 ps
NAND-U13883: 1075.04 ps
NAND-U13884: 1003.94 ps
NAND-U13885: 890.713 ps
NAND-U13886: 632.074 ps
NAND-U13887: 1068.43 ps
NAND-U13888: 998.43 ps
NAND-U13889: 881.65 ps
NAND-U13890: 1012.64 ps
NAND-U13891: 1012.64 ps
NAND-U13892: 978.949 ps
NAND-U13893: 1012.64 ps
NAND-U13894: 692.921 ps
NAND-U13895: 1090.74 ps
NAND-U13896: 1019.64 ps
NAND-U13897: 906.411 ps
NAND-U13898: 998.505 ps
NAND-U13899: 742.432 ps
NAND-U13900: 881.724 ps
NAND-U13901: 1068.51 ps
NAND-U13902: 769.204 ps
NAND-U13903: 955.817 ps
NAND-U13904: 1091.45 ps
NAND-U13905: 1202.69 ps
NAND-U13906: 1202.69 ps
NAND-U13907: 956.168 ps
NAND-U13908: 936.637 ps
NAND-U13909: 1148.42 ps
NAND-U13910: 494.281 ps
NAND-U13911: 768.165 ps
NAND-U13912: 605.819 ps
NAND-U13913: 768.165 ps
NAND-U13914: 604.504 ps
NAND-U13915: 768.165 ps
NAND-U13916: 645.776 ps
NAND-U13917: 768.165 ps
NAND-U13918: 706.624 ps
NAND-U13919: 768.165 ps
NAND-U13920: 756.135 ps
NAND-U13921: 768.165 ps
NAND-U13922: 768.165 ps
NAND-U13923: 757.509 ps
NAND-U13924: 768.165 ps
NAND-U13925: 757.509 ps
NAND-U13926: 1131.08 ps
NAND-U13927: 980.019 ps
NAND-U13928: 975.135 ps
NAND-U13929: 1129.47 ps
NAND-U13930: 978.408 ps
NAND-U13931: 973.525 ps
NAND-U13932: 1037.78 ps
NAND-U13933: 1191.88 ps
NAND-U13934: 494.281 ps
NAND-U13935: 1191.88 ps
NAND-U13936: 605.819 ps
NAND-U13937: 1037.78 ps
NAND-U13938: 1191.88 ps
NAND-U13939: 604.504 ps
NAND-U13940: 1037.78 ps
NAND-U13941: 1191.88 ps
NAND-U13942: 645.776 ps
NAND-U13943: 1037.78 ps
NAND-U13944: 1191.88 ps
NAND-U13945: 706.624 ps
NAND-U13946: 1037.78 ps
NAND-U13947: 1191.88 ps
NAND-U13948: 756.135 ps
NAND-U13949: 1037.78 ps
NAND-U13950: 1191.88 ps
NAND-U13951: 782.907 ps
NAND-U13952: 1037.78 ps
NAND-U13953: 1191.88 ps
NAND-U13954: 950.348 ps
NAND-U13955: 1037.78 ps
NAND-U13956: 1276.87 ps
NAND-U13957: 1999.72 ps
NOT-U13958: 1212.71 ps
NAND-U13959: 1212.71 ps
NAND-U13960: 1169.77 ps
NAND-U13961: 1196.63 ps
NAND-U13962: 1212.71 ps
NAND-U13963: 1169.77 ps
NAND-U13964: 1196.63 ps
NAND-U13965: 1212.71 ps
NAND-U13966: 1169.77 ps
NAND-U13967: 1196.63 ps
NAND-U13968: 1212.71 ps
NAND-U13969: 1169.77 ps
NAND-U13970: 1196.63 ps
NAND-U13971: 1212.71 ps
NAND-U13972: 1169.77 ps
NAND-U13973: 1196.63 ps
NAND-U13974: 1212.71 ps
NAND-U13975: 1169.77 ps
NAND-U13976: 1196.63 ps
NAND-U13977: 1212.71 ps
NAND-U13978: 1169.77 ps
NAND-U13979: 1196.63 ps
NAND-U13980: 1212.71 ps
NAND-U13981: 1169.77 ps
NAND-U13982: 1196.63 ps
NAND-U13983: 1212.71 ps
NAND-U13984: 1169.77 ps
NAND-U13985: 1196.63 ps
NAND-U13986: 1212.71 ps
NAND-U13987: 1169.77 ps
NAND-U13988: 1196.63 ps
NAND-U13989: 1212.71 ps
NAND-U13990: 1169.77 ps
NAND-U13991: 1196.63 ps
NAND-U13992: 1212.71 ps
NAND-U13993: 1169.77 ps
NAND-U13994: 1196.63 ps
NAND-U13995: 1212.71 ps
NAND-U13996: 1169.77 ps
NAND-U13997: 1196.63 ps
NAND-U13998: 1212.71 ps
NAND-U13999: 1169.77 ps
NAND-U14000: 1196.63 ps
NAND-U14001: 1212.71 ps
NAND-U14002: 1169.77 ps
NAND-U14003: 1196.63 ps
NAND-U14004: 1212.71 ps
NAND-U14005: 1267.59 ps
NAND-U14006: 1196.63 ps
NAND-U14007: 1212.71 ps
NAND-U14008: 1267.59 ps
NAND-U14009: 1196.63 ps
NAND-U14010: 1212.71 ps
NAND-U14011: 1267.59 ps
NAND-U14012: 1196.63 ps
NAND-U14013: 1212.71 ps
NAND-U14014: 1267.59 ps
NAND-U14015: 1196.63 ps
NAND-U14016: 1212.71 ps
NAND-U14017: 1267.59 ps
NAND-U14018: 1196.63 ps
NAND-U14019: 1212.71 ps
NAND-U14020: 1267.59 ps
NAND-U14021: 1196.63 ps
NAND-U14022: 1212.71 ps
NAND-U14023: 1267.59 ps
NAND-U14024: 1196.63 ps
NAND-U14025: 1212.71 ps
NAND-U14026: 1267.59 ps
NAND-U14027: 1196.63 ps
NAND-U14028: 1212.71 ps
NAND-U14029: 1267.59 ps
NAND-U14030: 1196.63 ps
NAND-U14031: 1212.71 ps
NAND-U14032: 1267.59 ps
NAND-U14033: 1196.63 ps
NAND-U14034: 1212.71 ps
NAND-U14035: 1267.59 ps
NAND-U14036: 1196.63 ps
NAND-U14037: 1212.71 ps
NAND-U14038: 1267.59 ps
NAND-U14039: 1196.63 ps
NAND-U14040: 1212.71 ps
NAND-U14041: 1267.59 ps
NAND-U14042: 1196.63 ps
NAND-U14043: 1212.71 ps
NAND-U14044: 1267.59 ps
NAND-U14045: 1196.63 ps
NAND-U14046: 1212.71 ps
NAND-U14047: 1267.59 ps
NAND-U14048: 1196.63 ps
NAND-U14049: 1212.71 ps
NAND-U14050: 1267.59 ps
NAND-U14051: 1196.63 ps
NAND-U14052: 791.123 ps
NAND-U14053: 791.123 ps
NAND-U14054: 791.123 ps
NAND-U14055: 791.123 ps
NAND-U14056: 791.123 ps
NAND-U14057: 791.123 ps
NAND-U14058: 791.123 ps
NAND-U14059: 791.123 ps
NAND-U14060: 791.123 ps
NAND-U14061: 791.123 ps
NAND-U14062: 791.123 ps
NAND-U14063: 791.123 ps
NAND-U14064: 791.123 ps
NAND-U14065: 791.123 ps
NAND-U14066: 791.123 ps
NAND-U14067: 791.123 ps
NAND-U14068: 791.123 ps
NAND-U14069: 791.123 ps
NAND-U14070: 791.123 ps
NAND-U14071: 791.123 ps
NAND-U14072: 791.123 ps
NAND-U14073: 791.123 ps
NAND-U14074: 791.123 ps
NAND-U14075: 791.123 ps
NAND-U14076: 791.123 ps
NAND-U14077: 791.123 ps
NAND-U14078: 791.123 ps
NAND-U14079: 791.123 ps
NAND-U14080: 791.123 ps
NAND-U14081: 791.123 ps
NAND-U14082: 791.123 ps
NAND-U14083: 791.123 ps
NAND-U14084: 791.123 ps
NAND-U14085: 791.123 ps
NAND-U14086: 791.123 ps
NAND-U14087: 791.123 ps
NAND-U14088: 791.123 ps
NAND-U14089: 791.123 ps
NAND-U14090: 791.123 ps
NAND-U14091: 791.123 ps
NAND-U14092: 791.123 ps
NAND-U14093: 791.123 ps
NAND-U14094: 791.123 ps
NAND-U14095: 791.123 ps
NAND-U14096: 791.123 ps
NAND-U14097: 791.123 ps
NAND-U14098: 791.123 ps
NAND-U14099: 791.123 ps
NAND-U14100: 791.123 ps
NAND-U14101: 791.123 ps
NAND-U14102: 791.123 ps
NAND-U14103: 791.123 ps
NAND-U14104: 791.123 ps
NAND-U14105: 791.123 ps
NAND-U14106: 791.123 ps
NAND-U14107: 791.123 ps
NAND-U14108: 791.123 ps
NAND-U14109: 791.123 ps
NAND-U14110: 791.123 ps
NAND-U14111: 791.123 ps
NAND-U14112: 791.123 ps
NAND-U14113: 791.123 ps
NAND-U14114: 466.852 ps
NAND-U14115: 1081.55 ps
NAND-U14116: 1060.97 ps
NAND-U14117: 1045.07 ps
NAND-U14118: 1081.55 ps
NAND-U14119: 577.099 ps
NAND-U14120: 1060.97 ps
NAND-U14121: 1045.07 ps
NAND-U14122: 582.033 ps
NAND-U14123: 624.261 ps
NAND-U14124: 1081.55 ps
NAND-U14125: 618.371 ps
NAND-U14126: 1060.97 ps
NAND-U14127: 1045.07 ps
NAND-U14128: 1081.55 ps
NAND-U14129: 1060.97 ps
NAND-U14130: 679.218 ps
NAND-U14131: 1045.07 ps
NAND-U14132: 683.468 ps
NAND-U14133: 698.514 ps
NAND-U14134: 1060.97 ps
NAND-U14135: 1081.55 ps
NAND-U14136: 728.73 ps
NAND-U14137: 1045.07 ps
NAND-U14138: 760.009 ps
NAND-U14139: 1045.07 ps
NAND-U14140: 755.501 ps
NAND-U14141: 1236.51 ps
NAND-U14142: 1236.51 ps
NAND-U14143: 936.637 ps
NAND-U14144: 1060.75 ps
NOT-U14145: 1536.64 ps
NOT-U14146: 1536.64 ps
NOT-U14147: 1536.64 ps
NOT-U14148: 1536.64 ps
NOT-U14149: 1536.64 ps
NOT-U14150: 1536.64 ps
NOT-U14151: 1536.64 ps
NOT-U14152: 1536.64 ps
NOT-U14153: 1536.64 ps
NOT-U14154: 1536.64 ps
NOT-U14155: 1536.64 ps
NOT-U14156: 1543.3 ps
NAND-U14157: 1578.18 ps
NOT-U14158: 1563.49 ps
NOT-U14159: 1563.49 ps
NOT-U14160: 1563.49 ps
NOT-U14161: 1563.49 ps
NOT-U14162: 1563.49 ps
NOT-U14163: 1563.49 ps
NOT-U14164: 1563.49 ps
NOT-U14165: 1563.49 ps
NOT-U14166: 1563.49 ps
NOT-U14167: 1563.49 ps
NOT-U14168: 1563.49 ps
NOT-U14169: 938.529 ps
NAND-U14170: 904.066 ps
NAND-U14171: 868.415 ps
NAND-U14172: 860.643 ps
NAND-U14173: 898.073 ps
NAND-U14174: 890.24 ps
NAND-U14175: 877.092 ps
NAND-U14176: 869.32 ps
NAND-U14177: 996.612 ps
NAND-U14178: 907.872 ps
NAND-U14179: 899.546 ps
NAND-U14180: 878.279 ps
NAND-U14181: 869.676 ps
NAND-U14182: 961.19 ps
NAND-U14183: 894.742 ps
NAND-U14184: 886.909 ps
NAND-U14185: 886.909 ps
NAND-U14186: 886.909 ps
NAND-U14187: 876.83 ps
NAND-U14188: 868.612 ps
NAND-U14189: 893.942 ps
NAND-U14190: 886.037 ps
NAND-U14191: 886.037 ps
NAND-U14192: 876.83 ps
NAND-U14193: 868.612 ps
NAND-U14194: 893.942 ps
NAND-U14195: 886.037 ps
NAND-U14196: 886.037 ps
NAND-U14197: 878.279 ps
NAND-U14198: 869.676 ps
NAND-U14199: 961.19 ps
NAND-U14200: 894.742 ps
NAND-U14201: 886.909 ps
NAND-U14202: 886.909 ps
NAND-U14203: 886.909 ps
NAND-U14204: 876.83 ps
NAND-U14205: 868.612 ps
NAND-U14206: 893.942 ps
NAND-U14207: 886.037 ps
NAND-U14208: 886.037 ps
NAND-U14209: 886.037 ps
NAND-U14210: 878.279 ps
NAND-U14211: 869.676 ps
NAND-U14212: 961.19 ps
NAND-U14213: 894.742 ps
NAND-U14214: 886.909 ps
NAND-U14215: 886.909 ps
NAND-U14216: 886.909 ps
NAND-U14217: 878.279 ps
NAND-U14218: 869.676 ps
NAND-U14219: 961.19 ps
NAND-U14220: 894.742 ps
NAND-U14221: 886.909 ps
NAND-U14222: 886.909 ps
NAND-U14223: 886.909 ps
NAND-U14224: 907.327 ps
NAND-U14225: 899.109 ps
NAND-U14226: 923.967 ps
NAND-U14227: 916.062 ps
NAND-U14228: 916.062 ps
NAND-U14229: 916.214 ps
NAND-U14230: 1050.34 ps
NAND-U14231: 960.441 ps
NAND-U14232: 876.83 ps
NAND-U14233: 868.612 ps
NAND-U14234: 893.942 ps
NAND-U14235: 886.037 ps
NAND-U14236: 886.037 ps
NAND-U14237: 886.037 ps
NAND-U14238: 1017.04 ps
NAND-U14239: 933.63 ps
NAND-U14240: 622.265 ps
NAND-U14241: 916.467 ps
NAND-U14242: 908.562 ps
NAND-U14243: 908.562 ps
NAND-U14244: 916.214 ps
NAND-U14245: 624.261 ps
NAND-U14246: 1050.34 ps
NAND-U14247: 960.441 ps
NAND-U14248: 864.876 ps
NAND-U14249: 1016.59 ps
NAND-U14250: 933.178 ps
NAND-U14251: 723.72 ps
NAND-U14252: 2278.69 ps
NAND-U14253: 906.247 ps
NAND-U14254: 832.491 ps
NAND-U14255: 832.491 ps
NAND-U14256: 911.556 ps
NAND-U14257: 911.556 ps
NAND-U14258: 994.401 ps
NAND-U14259: 711.922 ps
NAND-U14260: 1065.79 ps
NAND-U14261: 944.723 ps
NAND-U14262: 1011.92 ps
NAND-U14263: 1011.92 ps
NAND-U14264: 1011.92 ps
NAND-U14265: 1011.92 ps
NAND-U14266: 760.009 ps
NAND-U14267: 1050.34 ps
NAND-U14268: 960.441 ps
NAND-U14269: 1072.14 ps
NAND-U14270: 978.546 ps
NAND-U14271: 1065.79 ps
NAND-U14272: 2066.33 ps
NAND-U14273: 2066.33 ps
NAND-U14274: 900.367 ps
NAND-U14275: 2174.52 ps
NAND-U14276: 812.985 ps
NOT-U14277: 812.985 ps
NAND-U14278: 2294.64 ps
NOT-U14279: 1988.63 ps
NOT-U14280: 1885.65 ps
NAND-U14281: 2004.18 ps
NAND-U14282: 709.2 ps
NAND-U14283: 2204.52 ps
NOT-U14284: 1210.51 ps
NAND-U14285: 2346.3 ps
NAND-U14286: 1127.56 ps
NAND-U14287: 1048.95 ps
NAND-U14288: 2294.69 ps
NAND-U14289: 1033.96 ps
NAND-U14290: 1020.59 ps
NAND-U14291: 858.183 ps
NAND-U14292: 858.183 ps
NAND-U14293: 2064.86 ps
NAND-U14294: 2157.12 ps
NAND-U14295: 858.184 ps
NAND-U14296: 858.184 ps
NAND-U14297: 2064.86 ps
NAND-U14298: 2128.93 ps
NAND-U14299: 858.183 ps
NAND-U14300: 858.183 ps
NAND-U14301: 2064.86 ps
NAND-U14302: 2129.92 ps
NAND-U14303: 2064.86 ps
NAND-U14304: 2145.9 ps
NAND-U14305: 2064.86 ps
NAND-U14306: 2114.21 ps
NAND-U14307: 2064.86 ps
NAND-U14308: 2111.49 ps
NAND-U14309: 2014.22 ps
NAND-U14310: 2089.52 ps
NAND-U14311: 2080.94 ps
NAND-U14312: 1288.54 ps
OR-U14313: 2379.07 ps
NAND-U14314: 2378.48 ps
NAND-U14315: 2336.69 ps
NAND-U14316: 2313.21 ps
NAND-U14317: 2313.21 ps
NAND-U14318: 2185.01 ps
NAND-U14319: 2268.39 ps
NOT-U14320: 2276.97 ps
NAND-U14321: 2307.95 ps
NAND-U14322: 2276.97 ps
NAND-U14323: 2276.97 ps
NAND-U14324: 2276.97 ps
NAND-U14325: 2307.95 ps
OR-U14326: 2368.6 ps
NOT-U14327: 1908.62 ps
NAND-U14328: 2292.75 ps
NAND-U14329: 2313.26 ps
